titulo,ubicacion,precio,caracteristicas,area_m2,habitaciones,banos,parqueaderos,url,codigo,pagina,numero_en_pagina
"Apartamento en Arriendo, CIUDAD DEL RIO, Medellín",CIUDAD DEL RIO | Suroriente | Medellín,$3.300.000,"73 m²
2 hab.
2 bañ.
1 par.",73,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-2-habitaciones-2-banos-1-garajes/16174-M5752358,16174-M5752358,98,46
"Apartamento en Arriendo, LOS BALSOS NO 2, Medellín",LOS BALSOS NO 2 | Suroriente | Medellín,$7.200.000,"117 m²
3 hab.
3 bañ.
2 par.",117,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no2-3-habitaciones-3-banos-2-garajes/16174-M5943893,16174-M5943893,98,47
"Consultorio en Arriendo, San Diego, Medellín",San Diego | Suroriente | Medellín,$4.000.000,"26 m²
1 bañ.
1 par.",26,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-consultorio-medellin-san-diego-1-banos-1-garajes/14894-M6007346,14894-M6007346,98,48
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$3.700.000,"97 m²
3 hab.
3 bañ.
2 par.",97,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-3-banos-2-garajes/98-M5969202,98-M5969202,98,49
"Apartamento en Arriendo, Buenos Aires, Medellín",Buenos Aires | Medellín,$1.500.000,"55 m²
2 hab.
1 bañ.",55,2,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-buenos-aires-2-habitaciones-1-banos/14059-M6023047,14059-M6023047,98,50
"Local Comercial en Arriendo, San Diego, Medellín",San Diego | Medellín,$2.450.000,"40 m²
1 bañ.",40,,1,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-san-diego-1-banos/18714-M6062645,18714-M6062645,98,51
"Apartamento en Arriendo, Castilla, Medellín",Castilla | Medellín,$1.100.000,"38 m²
2 hab.
1 bañ.",38,2,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castilla-2-habitaciones-1-banos/18597-M6064143,18597-M6064143,98,52
"Oficina en Arriendo, El Poblado, Medellín",El Poblado | Suroriente | Medellín,$3.000.000,"38 m²
1 bañ.
1 par.",38,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-el-poblado-1-banos-1-garajes/16895-M5233841,16895-M5233841,98,53
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Medellín,$3.600.000,"63 m²
2 hab.
2 bañ.",63,2,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-2-habitaciones-2-banos/11166-M6043762,11166-M6043762,99,1
"Apartamento en Arriendo, Medellin, Medellín",Medellin | Medellín,$3.400.000,"85 m²
3 hab.
2 bañ.",85,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-medellin-3-habitaciones-2-banos/11813-M5965769,11813-M5965769,99,2
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Nororiente | Medellín,$4.000.000,"90 m²
3 hab.
2 bañ.
2 par.",90,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.2-3-habitaciones-2-banos-2-garajes/16477-M5979653,16477-M5979653,99,3
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.400.000,"84 m²
2 hab.
2 bañ.
1 par.",84,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M5545816,687-M5545816,99,4
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$2.300.000,"50 m²
3 hab.
2 bañ.
1 par.",50,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-hondonada-3-habitaciones-2-banos-1-garajes/12116-M5444505,12116-M5444505,99,5
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$3.300.000,"60 m²
2 hab.
1 bañ.",60,2,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-florida-nueva-2-habitaciones-1-banos/12116-M4692674,12116-M4692674,99,6
"Local Comercial en Arriendo, MILLA DE ORO, Medellín",MILLA DE ORO | Otros | Medellín,$2.967.615,35 m²,35,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin/16642-M5620763,16642-M5620763,99,7
"Oficina en Arriendo, LA CANDELARIA, Medellín",LA CANDELARIA | Suroriente | Medellín,$9.000.000,"200 m²
2 bañ.",200,,2,,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-perpetuo-socorro-2-banos/687-M4182641,687-M4182641,99,8
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.150.000,"86 m²
2 hab.
3 bañ.
2 par.",86,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-2-habitaciones-3-banos-2-garajes/687-M5282307,687-M5282307,99,9
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$3.300.000,"60 m²
2 hab.
1 bañ.",60,2,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-florida-nueva-2-habitaciones-1-banos/12116-M4692665,12116-M4692665,99,10
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.200.000,"60 m²
2 hab.
2 bañ.
1 par.",60,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-2-habitaciones-2-banos-1-garajes/687-M4711051,687-M4711051,99,11
"Bodega en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$15.000.000,450 m²,450,,,,https://www.metrocuadrado.com/inmueble/arriendo-bodega-medellin-colombia/687-M5601318,687-M5601318,99,12
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$13.500.000,"230 m²
3 hab.
4 bañ.
3 par.",230,3,4,3,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-4-banos-3-garajes/687-M5335164,687-M5335164,99,13
"Apartamento en Arriendo, Alto De Las Palmas, Medellín",Alto De Las Palmas | Medellín,$6.300.000,"69 m²
1 hab.
2 bañ.
1 par.",69,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alto-de-las-palmas-1-habitaciones-2-banos-1-garajes/19797-M6051418,19797-M6051418,99,14
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.350.000,"65 m²
1 hab.
2 bañ.
1 par.",65,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-1-habitaciones-2-banos-1-garajes/687-M5454353,687-M5454353,99,15
"Casa en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$9.000.000,"250 m²
4 hab.
3 bañ.
2 par.",250,4,3,2,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-san-lucas-4-habitaciones-3-banos-2-garajes/687-M3732379,687-M3732379,99,16
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.800.000,"53 m²
1 bañ.
2 par.",53,,1,2,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-la-florida-1-banos-2-garajes/687-M4794662,687-M4794662,99,17
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.200.000,"113 m²
3 hab.
3 bañ.
1 par.",113,3,3,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.1-3-habitaciones-3-banos-1-garajes/687-M5525954,687-M5525954,99,18
"Casa en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$56.000.000,"600 m²
4 hab.
5 bañ.
3 par.",600,4,5,3,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-altos-del-poblado-4-habitaciones-5-banos-3-garajes/687-M5406755,687-M5406755,99,19
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.200.000,"65 m²
1 hab.
2 bañ.
1 par.",65,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-1-habitaciones-2-banos-1-garajes/687-M5612257,687-M5612257,99,20
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.150.000,"142 m²
3 hab.
2 bañ.
2 par.",142,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-2-banos-2-garajes/687-M4518878,687-M4518878,99,21
"Bodega en Arriendo, LA CANDELARIA, Medellín",LA CANDELARIA | Nororiente | Medellín,$3.200.000,130 m²,130,,,,https://www.metrocuadrado.com/inmueble/arriendo-bodega-medellin-el-chagualo/687-M4899554,687-M4899554,99,22
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$8.200.000,"116 m²
1 bañ.
3 par.",116,,1,3,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-altos-del-poblado-1-banos-3-garajes/687-M5585036,687-M5585036,99,23
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.100.000,"44 m²
1 hab.
1 bañ.
1 par.",44,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-1-habitaciones-1-banos-1-garajes/687-M4724261,687-M4724261,99,24
"Local Comercial en Arriendo, Guayabal, Medellín",Guayabal | Suroccidente | Medellín,$3.000.000,"62,94 m²
2 bañ.
1 par.",94,,2,1,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-aeroparque-juan-pablo-ii-2-banos-1-garajes/17143-M5555870,17143-M5555870,99,25
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.100.000,"44 m²
1 hab.
1 bañ.
1 par.",44,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-1-habitaciones-1-banos-1-garajes/687-M4727807,687-M4727807,99,26
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$8.200.000,"150 m²
3 hab.
2 bañ.
1 par.",150,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-2-banos-1-garajes/687-M4896200,687-M4896200,99,27
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.000.000,"50 m²
1 bañ.
2 par.",50,,1,2,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-patio-bonito-1-banos-2-garajes/687-M5807670,687-M5807670,99,28
"Apartamento en Venta y Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$640.000.000,"190 m²
3 hab.
4 bañ.
2 par.",190,3,4,2,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.1-3-habitaciones-4-banos-2-garajes/687-M2021943,687-M2021943,99,29
"Apartamento en Arriendo, GUAYABAL, Medellín",GUAYABAL | Suroccidente | Medellín,$2.500.000,"62 m²
3 hab.
2 bañ.
1 par.",62,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-colina-3-habitaciones-2-banos-1-garajes/12116-M5141463,12116-M5141463,99,30
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Otros | Medellín,$2.450.000,"45 m²
1 hab.
1 bañ.
1 par.",45,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no2-1-habitaciones-1-banos-1-garajes/687-M5999573,687-M5999573,99,31
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.100.000,"100 m²
2 hab.
3 bañ.
1 par.",100,2,3,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-3-banos-1-garajes/687-M4988433,687-M4988433,99,32
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$11.200.000,"130 m²
2 bañ.
3 par.",130,,2,3,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-el-tesoro-2-banos-3-garajes/687-M4976308,687-M4976308,99,33
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$4.200.000,"80 m²
3 hab.
2 bañ.",80,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-bernardo-3-habitaciones-2-banos/12116-M4921225,12116-M4921225,99,34
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$2.800.000,"64 m²
1 hab.
2 bañ.
1 par.",64,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.1-1-habitaciones-2-banos-1-garajes/687-M5661311,687-M5661311,99,35
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.000.000,"100 m²
2 hab.
2 bañ.
1 par.",100,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/687-M5601506,687-M5601506,99,36
"Casa en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$6.300.000,"233 m²
4 hab.
4 bañ.
3 par.",233,4,4,3,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-la-palma-4-habitaciones-4-banos-3-garajes/12116-M5420252,12116-M5420252,99,37
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Nororiente | Medellín,$3.300.000,"61 m²
2 hab.
2 bañ.
1 par.",61,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.1-2-habitaciones-2-banos-1-garajes/687-M5111009,687-M5111009,99,38
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$2.800.000,"100 m²
4 hab.
2 bañ.
1 par.",100,4,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-joaquin-4-habitaciones-2-banos-1-garajes/12116-M5477119,12116-M5477119,99,39
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.600.000,"60 m²
1 hab.
1 bañ.
1 par.",60,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-1-habitaciones-1-banos-1-garajes/687-M4753773,687-M4753773,99,40
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.350.000,"125 m²
2 hab.
3 bañ.
2 par.",125,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.1-2-habitaciones-3-banos-2-garajes/687-M5362092,687-M5362092,99,41
"Apartamento en Arriendo, LOS BALSOS NO 2, Medellín",LOS BALSOS NO 2 | Suroriente | Medellín,$3.700.000,"55 m²
1 hab.
2 bañ.
2 par.",55,1,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-1-habitaciones-2-banos-2-garajes/16174-M5764258,16174-M5764258,99,42
"Apartamento en Arriendo, ALTOS DEL POBLADO, Medellín",ALTOS DEL POBLADO | Suroriente | Medellín,$3.800.000,"68 m²
2 hab.
2 bañ.
2 par.",68,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-2-garajes/16174-M5684706,16174-M5684706,99,43
"Apartamento en Arriendo, LA COLA DEL ZORRO, Medellín",LA COLA DEL ZORRO | Suroriente | Medellín,$17.000.000,"270 m²
3 hab.
4 bañ.
2 par.",270,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/16174-M5624569,16174-M5624569,99,44
"Apartamento en Arriendo, EL POBLADO EL TESORO, Medellín",EL POBLADO EL TESORO | Suroriente | Medellín,$6.800.000,"140 m²
3 hab.
3 bañ.
2 par.",140,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no1-3-habitaciones-3-banos-2-garajes/16174-M5965243,16174-M5965243,99,45
"Apartamento en Arriendo, EL POBLADO CASTROPOL, Medellín",EL POBLADO CASTROPOL | Suroriente | Medellín,$3.500.000,"94 m²
3 hab.
2 bañ.
1 par.",94,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villa-carlota-3-habitaciones-2-banos-1-garajes/16174-M5275921,16174-M5275921,99,46
"Apartamento en Arriendo, LOMA DEL INDIO POBLADO, Medellín",LOMA DEL INDIO POBLADO | Nororiente | Medellín,$3.500.000,"68 m²
2 hab.
2 bañ.
1 par.",68,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no2-2-habitaciones-2-banos-1-garajes/16174-M6011630,16174-M6011630,99,47
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$16.000.000,"440 m²
5 hab.
4 bañ.
3 par.",440,5,4,3,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-5-habitaciones-4-banos-3-garajes/98-M5514654,98-M5514654,99,48
"Apartamento en Arriendo, Rodeo Alto, Medellín",Rodeo Alto | Medellín,$2.100.000,"65 m²
3 hab.
2 bañ.
1 par.",65,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-rodeo-alto-3-habitaciones-2-banos-1-garajes/18597-M6041005,18597-M6041005,99,49
"Apartamento en Arriendo, LOS BALSOS NO 2, Medellín",LOS BALSOS NO 2 | Suroriente | Medellín,$4.300.000,"90 m²
2 hab.
2 bañ.
1 par.",90,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-2-habitaciones-2-banos-1-garajes/233-M5369918,233-M5369918,99,50
"Local Comercial en Arriendo, La America, Medellín",La America | Noroccidente | Medellín,$3.500.000,"80 m²
2 bañ.",80,,2,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-los-pinos-2-banos/14059-M5825107,14059-M5825107,99,51
"Apartaestudio en Arriendo, Girardot, Medellín",Girardot | Medellín,$1.100.000,"45 m²
1 hab.
2 bañ.",45,1,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-medellin-girardot-1-habitaciones-2-banos/18597-M6054015,18597-M6054015,99,52
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$6.500.000,"250 m²
3 hab.
3 bañ.
2 par.",250,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-3-banos-2-garajes/18597-M6041095,18597-M6041095,99,53
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$25.000.000,"306 m²
3 hab.
4 bañ.
2 par.",306,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-4-banos-2-garajes/17098-M5781507,17098-M5781507,100,1
"Apartamento en Arriendo, La America, Medellín",La America | Noroccidente | Medellín,$2.350.000,"65 m²
2 hab.
2 bañ.
1 par.",65,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-pinos-2-habitaciones-2-banos-1-garajes/18177-M5963027,18177-M5963027,100,2
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Suroriente | Medellín,$4.500.000,"63 m²
3 hab.
3 bañ.",63,3,3,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-colombia-3-habitaciones-3-banos/2895-M5463691,2895-M5463691,100,3
"Apartamento en Arriendo, Laureles, Medellín",Laureles | Medellín,$6.300.000,"112 m²
3 hab.
3 bañ.
4 par.",112,3,3,4,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-3-banos-4-garajes/20765-M6051050,20765-M6051050,100,4
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.900.000,"84 m²
2 hab.
2 bañ.
2 par.",84,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-astorga-2-habitaciones-2-banos-2-garajes/687-M5210409,687-M5210409,100,5
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.300.000,"70 m²
2 hab.
2 bañ.
1 par.",70,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-2-habitaciones-2-banos-1-garajes/687-M4845679,687-M4845679,100,6
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Nororiente | Medellín,$3.100.000,"58 m²
3 hab.
2 bañ.
1 par.",58,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no2-3-habitaciones-2-banos-1-garajes/687-M5986138,687-M5986138,100,7
"Oficina en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$5.200.000,"259 m²
3 bañ.
1 par.",259,,3,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-rosales-3-banos-1-garajes/12116-M4061489,12116-M4061489,100,8
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.700.000,"74 m²
2 hab.
2 bañ.
1 par.",74,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M4792156,687-M4792156,100,9
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Otros | Medellín,$2.700.000,"56 m²
2 hab.
2 bañ.
1 par.",56,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/687-M5994064,687-M5994064,100,10
"Oficina en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$5.800.000,"224 m²
2 bañ.
1 par.",224,,2,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-el-nogal-los-almendros-2-banos-1-garajes/12116-M5031981,12116-M5031981,100,11
"Casa en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$5.200.000,"150 m²
4 hab.
3 bañ.",150,4,3,,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-florida-nueva-4-habitaciones-3-banos/12116-M4880133,12116-M4880133,100,12
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.000.000,"34 m²
1 bañ.
1 par.",34,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-los-balsos-no2-1-banos-1-garajes/687-M5994388,687-M5994388,100,13
"Local Comercial en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$110.000.000,1.222 m²,222,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-simesa/687-M4305952,687-M4305952,100,14
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.900.000,"60 m²
2 hab.
2 bañ.
1 par.",60,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-2-habitaciones-2-banos-1-garajes/687-M4794805,687-M4794805,100,15
